"StartDate","EndDate","Duration (in seconds)","S_Participant_ID","S_Consent","S_Age","S_EN_Level","S_EN_Exposure","S_L1","S_L2s","S_Regional_Background","OB_Messe","OB_Teil","OB_Fach","OB_Kind","OB_Floß","OB_Klöster","OB_Bett","Q_Task","Q_List","Q_ID","Q_Response","Q_Gender","Q_Lemma","Q_Lemma_HasRhymes","Q_PL_Form","Q_PL_Label","Q_PL_HasUmlaut","Q_PL_Suffix","Q_PL_Form_Src"
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q143_8","3","der","raun","rhymes","rauns","s",FALSE,"s",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q143_9","2","der","raun","rhymes","rauen","other",FALSE,"other","ED score > -1"
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q147_1","4","die","bnaupf","","bnaupf","zero",FALSE,"zero",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q147_2","2","die","bnaupf","","bnäupf","umlaut_zero",TRUE,"zero",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q147_3","4","die","bnaupf","","bnaupfe","e",FALSE,"e",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q147_4","4","die","bnaupf","","bnäupfe","umlaut_e",TRUE,"e",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q147_5","4","die","bnaupf","","bnaupfen","en",FALSE,"en",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q147_6","2","die","bnaupf","","bnaupfer","er",FALSE,"er",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q147_7","4","die","bnaupf","","bnäupfer","umlaut_er",TRUE,"er",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q147_8","1","die","bnaupf","","bnaupfs","s",FALSE,"s",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q147_9","1","die","bnaupf","","beupffe","other",FALSE,"other","ED score > -1"
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q150_1","4","die","fnahf","","fnahf","zero",FALSE,"zero",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q150_2","2","die","fnahf","","fnähf","umlaut_zero",TRUE,"zero",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q150_3","4","die","fnahf","","fnahfe","e",FALSE,"e",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q150_4","5","die","fnahf","","fnähfe","umlaut_e",TRUE,"e",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q150_5","5","die","fnahf","","fnahfen","en",FALSE,"en",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q150_6","2","die","fnahf","","fnahfer","er",FALSE,"er",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q150_7","4","die","fnahf","","fnähfer","umlaut_er",TRUE,"er",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q150_8","4","die","fnahf","","fnahfs","s",FALSE,"s",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q150_9","4","die","fnahf","","fnahffen","other",FALSE,"other","speakers > 3"
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q150_10","4","die","fnahf","","fnähfen","other",FALSE,"other","ED score > -1"
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q150_11","1","die","fnahf","","flahfe","other",FALSE,"other","ED score > -1"
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q173_1","2","das","fneik","","fneik","zero",FALSE,"zero",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q173_2","2","das","fneik","","fneike","e",FALSE,"e",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q173_3","4","das","fneik","","fneiken","en",FALSE,"en",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q173_4","4","das","fneik","","fneiker","er",FALSE,"er",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q173_5","5","das","fneik","","fneiks","s",FALSE,"s",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q173_6","1","das","fneik","","fneikne","other",FALSE,"other","ED score > -1"
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q154_1","4","das","plaupf","","plaupf","zero",FALSE,"zero",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q154_2","3","das","plaupf","","pläupf","umlaut_zero",TRUE,"zero",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q154_3","2","das","plaupf","","plaupfe","e",FALSE,"e",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q154_4","4","das","plaupf","","pläupfe","umlaut_e",TRUE,"e",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q154_5","5","das","plaupf","","plaupfen","en",FALSE,"en",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q154_6","2","das","plaupf","","plaupfer","er",FALSE,"er",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q154_7","2","das","plaupf","","pläupfer","umlaut_er",TRUE,"er",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","check",2,"Q154_8","1","das","plaupf","","sehr","other",FALSE,"other",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q154_9","4","das","plaupf","","plaupfs","s",FALSE,"s",NA
"2020-04-07 08:04:51","2020-04-07 08:14:34",583,"R_3PUjxaLlArI7dsv",1,1,5,4,"Deutsch ","Thailändisch ","16515 Oranienburg","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten","rating",2,"Q154_10","4","das","plaupf","","pflaupfen","other",FALSE,"other","speakers > 3"
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q87","Bräle","die","bral","rhymes","bräle","umlaut_e",TRUE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q88","Käche","das","kach","rhymes","käche","umlaut_e",TRUE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q89","Klöter","der","klot","rhymes","klöter","umlaut_er",TRUE,"er",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q90","Muren","die","mur","rhymes","muren","en",FALSE,"en",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q91","Nuhlen","das","nuhl","rhymes","nuhlen","en",FALSE,"en",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q92","Pinden","der","pind","rhymes","pinden","en",FALSE,"en",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q93","Pische","die","pisch","rhymes","pische","e",FALSE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q94","Punde","das","pund","rhymes","punde","e",FALSE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q95","Raunen","der","raun","rhymes","raunen","en",FALSE,"en",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q96","Spänden","die","spand","rhymes","spänden","other",FALSE,"other",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q97","Vage","das","vag","rhymes","vage","e",FALSE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q98","Sperte","der","spert","rhymes","sperte","e",FALSE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q99","Bnäupfe","die","bnaupf","","bnäupfe","umlaut_e",TRUE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q100","Bneiken","das","bneik","","bneiken","en",FALSE,"en",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q101","Bnöhke","der","bnöhk","","bnöhke","e",FALSE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q102","Fnähfe","die","fnahf","","fnähfe","umlaut_e",TRUE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q103","Fneiken","das","fneik","","fneiken","en",FALSE,"en",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q104","Fnöhke","der","fnöhk","","fnöhke","e",FALSE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q105","Pläke","die","pläk","","pläke","e",FALSE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q106","Plaupfen","das","plaupf","","plaupfen","en",FALSE,"en",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q107","Pleiken","der","pleik","","pleiken","en",FALSE,"en",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q108","Pnähfen","die","pnähf","","pnähfen","en",FALSE,"en",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q109","Prönge","das","pröng","","prönge","e",FALSE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","production",2,"Q110","Snauken","der","snauk","","snauken","en",FALSE,"en",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q137_1","4","der","klot","rhymes","klot","zero",FALSE,"zero",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q137_2","3","der","klot","rhymes","klöt","umlaut_zero",TRUE,"zero",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q137_3","4","der","klot","rhymes","klote","e",FALSE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q137_4","4","der","klot","rhymes","klöte","umlaut_e",TRUE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q137_5","5","der","klot","rhymes","kloten","en",FALSE,"en",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q137_6","3","der","klot","rhymes","kloter","er",FALSE,"er",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q137_7","4","der","klot","rhymes","klöter","umlaut_er",TRUE,"er",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q137_8","4","der","klot","rhymes","klots","s",FALSE,"s",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q137_9","5","der","klot","rhymes","klöten","other",FALSE,"other","speakers > 3"
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q137_10","2","der","klot","rhymes","klotten","other",FALSE,"other","speakers > 3"
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q137_11","2","der","klot","rhymes","klötte","other",FALSE,"other","speakers > 3"
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q138_1","3","die","mur","rhymes","mur","zero",FALSE,"zero",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q138_2","3","die","mur","rhymes","mür","umlaut_zero",TRUE,"zero",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","check",2,"Q138_3","1","die","mur","rhymes","gut","other",FALSE,"other",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q138_4","3","die","mur","rhymes","mure","e",FALSE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q138_5","4","die","mur","rhymes","müre","umlaut_e",TRUE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q138_6","5","die","mur","rhymes","muren","en",FALSE,"en",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q138_7","4","die","mur","rhymes","murer","er",FALSE,"er",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q138_8","4","die","mur","rhymes","mürer","umlaut_er",TRUE,"er",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q138_9","3","die","mur","rhymes","murs","s",FALSE,"s",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q138_10","2","die","mur","rhymes","murren","other",FALSE,"other","speakers > 3"
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q141_1","2","die","pisch","rhymes","pisch","zero",FALSE,"zero",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q141_2","5","die","pisch","rhymes","pische","e",FALSE,"e",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q141_3","4","die","pisch","rhymes","pischen","en",FALSE,"en",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q141_4","3","die","pisch","rhymes","pischer","er",FALSE,"er",NA
"2020-04-07 08:10:06","2020-04-07 08:17:28",442,"R_2e5w2H7GeJk3hGq",1,1,6,5,"Deutsch","Französisch B1","04808 Wurzen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten","rating",2,"Q141_5","2","die","pisch","rhymes","pischs","s",FALSE,"s",NA
