"Q_Lemma","Q_Task","Q_PL_Form","StartDate","EndDate","Duration (in seconds)","S_Participant_ID","S_Consent","S_Age","S_EN_Level","S_EN_Exposure","S_L1","S_L2s","S_Regional_Background","OB_Messe","OB_Teil","OB_Fach","OB_Kind","OB_Floß","OB_Klöster","OB_Bett","Q_List","Q_ID","Q_Response","Q_Gender","Q_Lemma_HasRhymes","Q_PL_Label","Q_PL_HasUmlaut","Q_PL_Suffix"
"raun","production","räune","2020-07-01 09:52:14","2020-07-01 09:59:22",428,"R_73bObSJXrpvCKZj","Ja, ich nehme teil.","18-24","C2","5-10 Stunden pro Woche","Deutsch","","48143, Münster, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Räune","der","rhymes","umlaut_e",TRUE,"e"
"raun","production","raune","2020-07-01 09:58:51","2020-07-01 10:02:46",235,"R_1gIKgZSO1bz3zII","Ja, ich nehme teil.","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch","","79576","Messer","Teile","Fächer","Kinder","Floße","Kloster","Betten",2,"Q95","Raune","der","rhymes","e",FALSE,"e"
"raun","production","raun","2020-07-12 06:16:30","2020-07-12 06:21:05",274,"R_pFzGw8P3mW7qzzb","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","","50667","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",2,"Q95","Raun","der","rhymes","zero",FALSE,"zero"
"raun","production","räune","2020-07-12 06:15:46","2020-07-12 06:22:07",381,"R_22yTlC795FuZhax","Ja, ich nehme teil.","25-34","B2","1-2 Stunden pro Woche","deutsch","Bosnisch/Kroatisch/Serbisch (B2), Russisch (B1)","8772, Traboch, AT","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Räune","der","rhymes","umlaut_e",TRUE,"e"
"raun","production","raunen","2020-07-12 06:22:18","2020-07-12 06:28:40",381,"R_1gqhTaoOdtQXxYi","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","deutsch","Polnisch(B1)","Düsseldorf","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Raunen","der","rhymes","en",FALSE,"en"
"raun","production","räune","2020-07-12 06:23:06","2020-07-12 06:29:44",397,"R_WkC2vygepPwGPFD","Ja, ich nehme teil.","55-64","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch B1 Chinesisch A2","97421, Schweinfurt, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",2,"Q95","Räune","der","rhymes","umlaut_e",TRUE,"e"
"raun","production","raunen","2020-07-12 06:23:14","2020-07-12 06:29:48",393,"R_1gOoJX5Ga4tWqyf","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch A2","2230, Gänserndorf, AT","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten",2,"Q95","Raunen","der","rhymes","en",FALSE,"en"
"raun","production","raunen","2020-07-12 06:19:48","2020-07-12 06:30:48",659,"R_3npzu0o7V7Ltdy8","Ja, ich nehme teil.","35-44","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch (C2) Spanisch (B2) Finnisch (A1)","51061 Köln, NRW","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Raunen","der","rhymes","en",FALSE,"en"
"raun","production","raunen","2020-07-12 06:20:32","2020-07-12 06:32:06",693,"R_YWF3sjpAZkPbjiN","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","29","nein","50667, Köln, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Raunen","der","rhymes","en",FALSE,"en"
"raun","production","raunen","2020-07-12 06:29:11","2020-07-12 06:38:53",582,"R_3EyaC83b8vnpHQL","Ja, ich nehme teil.","18-24","C1","5-10 Stunden pro Woche","Deutsch","Russisch  A2","7210, Mattersburg, AT","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Raunen","der","rhymes","en",FALSE,"en"
"raun","production","räune","2020-07-12 06:34:03","2020-07-12 06:40:23",379,"R_tYbfHGFloLSS4Br","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","Französisch A2","66987","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",2,"Q95","Räune","der","rhymes","umlaut_e",TRUE,"e"
"raun","production","raeune","2020-07-12 06:34:43","2020-07-12 06:43:19",516,"R_SD07WVsYxArQ8uZ","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Franzoesisch A2/B1","8020, Graz, AT","Messer","Teile","Faecher","Kinder","Floesse","Kloster","Betten",2,"Q95","Raeune","der","rhymes","other",FALSE,"other"
"raun","production","raunen ","2020-07-12 06:40:05","2020-07-12 06:44:43",278,"R_1Fbs04FD99axHjc","Ja, ich nehme teil.","25-34","B1","1-2 Stunden pro Woche","Deutsch","Nein","26384","Messer ","Teile ","Fächer ","Kinder ","Flöße","Kloster ","Betten ",2,"Q95","Raunen ","der","rhymes","other",FALSE,"other"
"raun","production","räune","2020-07-12 06:45:07","2020-07-12 06:53:05",478,"R_3fpCdzbdFC8yYEv","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch (A1), Brasilianisches Portugiesisch (A1)","22525, Hamburg, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Räune","der","rhymes","umlaut_e",TRUE,"e"
"raun","production","räune","2020-07-12 06:51:55","2020-07-12 06:55:39",223,"R_3e8FdUJLPQkw5fd","Ja, ich nehme teil.","18-24","Englisch ist eine Muttersprache von mir","Mehr als 10 Stunden pro Woche","Deutsch, Englisch","","52062, Aachen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Räune","der","rhymes","umlaut_e",TRUE,"e"
"raun","production","räune","2020-07-12 07:02:34","2020-07-12 07:07:22",287,"R_22KVSnIDxzgQ5uU","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch (B2), Chinesisch (A1)","90453, Nürnberg, Deutschland","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Räune","der","rhymes","umlaut_e",TRUE,"e"
"raun","production","räune ","2020-07-12 07:03:43","2020-07-12 07:09:33",350,"R_bj5E4gcbSzcsxih","Ja, ich nehme teil.","25-34","B2","Weniger als eine Stunde pro Woche","deutsch","französisch, italienisch (B1)","73434, Aalen, Deutschland ","Messer ","Teile","Fächer ","Kinder","Flöße","Klöster","Betten ",2,"Q95","Räune ","der","rhymes","other",FALSE,"other"
"raun","production","räune","2020-07-12 07:05:32","2020-07-12 07:11:30",357,"R_2y9P1tNOuCs6nan","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","deutsch","","85049, Ingolstadt, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Räune","der","rhymes","umlaut_e",TRUE,"e"
"raun","production","räune","2020-07-12 07:08:48","2020-07-12 07:13:10",262,"R_3foWmVjkeaZaAfQ","Ja, ich nehme teil.","18-24","C1","5-10 Stunden pro Woche","Deutsch","-","22047, Hamburg, DE","Messer","Teile","Fächer","Kinder","Floße","Kloster","Betten",2,"Q95","Räune","der","rhymes","umlaut_e",TRUE,"e"
"raun","production","räune","2020-07-12 07:05:41","2020-07-12 07:15:39",598,"R_25vyhwp21jr0H6j","Ja, ich nehme teil.","18-24","C2","2-5 Stunden pro Woche","Deutsch, Russisch","Französisch (B1), Russisch (C1)","26389, Wilhelmshaven, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Räune","der","rhymes","umlaut_e",TRUE,"e"
"raun","production","raune","2020-07-12 07:11:26","2020-07-12 07:17:38",371,"R_ac2YTtvNFRxKFBn","Ja, ich nehme teil.","25-34","B2","Mehr als 10 Stunden pro Woche","deutsch","Spanisch A2","26121, Oldenburg, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Raune","der","rhymes","e",FALSE,"e"
"raun","production","raunen","2020-07-12 07:11:19","2020-07-12 07:18:06",406,"R_1o5ddjQ9pF0Urnf","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Japanisch (B2), Französisch (B1)","21035, Hamburg, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Raunen","der","rhymes","en",FALSE,"en"
"raun","production","raunen","2020-07-12 07:10:55","2020-07-12 07:19:19",503,"R_2fuQJ2wU0M5bsh4","Ja, ich nehme teil.","35-44","B1","1-2 Stunden pro Woche","deutsch","","50679","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Raunen","der","rhymes","en",FALSE,"en"
"raun","production","räune","2020-07-12 07:05:26","2020-07-12 07:21:02",936,"R_1reQlXJcU0oRGoN","Ja, ich nehme teil.","65+","A2","Mehr als 10 Stunden pro Woche","deutsch","","deutschland","messer","teile","fächer","kinder","flösse","klöster","betten",2,"Q95","räune","der","rhymes","umlaut_e",TRUE,"e"
"raun","production","raunen","2020-07-12 07:15:34","2020-07-12 07:23:05",450,"R_1mJf2t7gjA7pHZn","Ja, ich nehme teil.","18-24","C1","2-5 Stunden pro Woche","Deutsch","Französisch (B1)","3700, Spiez, CHE","Messer","Teile","Fächer","Kinder","Flösse","Klöster","Betten",2,"Q95","Raunen","der","rhymes","en",FALSE,"en"
"raun","production","raune","2020-07-12 07:20:32","2020-07-12 07:33:18",766,"R_1f2DRqyvbk90t8w","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","Latein (kleines Latinum)","33378, Rheda-Wiedenbrück, DE","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten",2,"Q95","Raune","der","rhymes","e",FALSE,"e"
"raun","production","raunen","2020-07-12 07:32:12","2020-07-12 07:36:56",283,"R_1g75Qa9YLnHyP7E","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Japanisch B2","72581, Dettingen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Raunen","der","rhymes","en",FALSE,"en"
"raun","production","raunen","2020-07-12 07:33:28","2020-07-12 07:37:29",241,"R_CdKS2BneQRcfFpn","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","Französisch (B2)","36396","Messer","Teile","Fächer","Kinder","Floße","Kloster","Betten",2,"Q95","Raunen","der","rhymes","en",FALSE,"en"
"raun","production","räune","2020-07-12 07:29:20","2020-07-12 07:38:31",551,"R_3flf3YSAxbMT8K5","Ja, ich nehme teil.","35-44","B1","1-2 Stunden pro Woche","Deutsch","","04680, Colditz, DE","Messer","Teile","Fächer","Kinder","Die Flöße","Kloster","Betten",2,"Q95","Räune","der","rhymes","umlaut_e",TRUE,"e"
"raun","production","räune","2020-07-12 07:22:32","2020-07-12 07:39:31",1019,"R_ODK40w4sLmUtlv3","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch und Italienisch","Französisch B1","6838 Cabbio, CH","Messer","Teile","Fächer","Kinder","Flosse","Klöster","Betten",2,"Q95","Räune","der","rhymes","umlaut_e",TRUE,"e"
"raun","production","die raunen","2020-07-12 07:24:12","2020-07-12 07:39:37",924,"R_3QS4EovlzOxsbwY","Ja, ich nehme teil.","25-34","B2","2-5 Stunden pro Woche","Deutsch","Nein","22159, Hamburg, Deutschland","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten",2,"Q95","Die Raunen","der","rhymes","other",FALSE,"other"
"raun","production","raunen","2020-07-12 07:36:37","2020-07-12 07:41:26",289,"R_3je5Z2dIUFKMzwm","Ja, ich nehme teil.","35-44","C2","Mehr als 10 Stunden pro Woche","deutsch","Latein, Spanisch, Italienisch","86150","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Raunen","der","rhymes","en",FALSE,"en"
"raun","production","raunen","2020-07-12 07:36:20","2020-07-12 07:43:14",414,"R_3FVS7l5HPyEfAvt","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","Niederländisch B2","33129, Delbrück, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q95","Raunen","der","rhymes","en",FALSE,"en"
"spand","production","spände","2020-07-01 09:39:36","2020-07-01 09:51:44",727,"R_1MLmgq9Up5dVyVo","Ja, ich nehme teil.","35-44","C2","Mehr als 10 Stunden pro Woche","Deutsch","Portugiesisch C1, Französisch B1, Chinesisch A1","49495, Rheinberg, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spände","die","rhymes","umlaut_e",TRUE,"e"
"spand","production","spaender","2020-07-01 09:45:49","2020-07-01 09:53:41",471,"R_3kGwpWtP2uiHWb8","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Franzoesisch - A2","26131, Oldenburg, DE","Messer","Teile","Faecher","Kinder","Floesse","Kloster","Betten",2,"Q96","Spaender","die","rhymes","other",FALSE,"other"
"spand","production","spänden","2020-07-01 09:52:14","2020-07-01 09:59:22",428,"R_73bObSJXrpvCKZj","Ja, ich nehme teil.","18-24","C2","5-10 Stunden pro Woche","Deutsch","","48143, Münster, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spänden","die","rhymes","other",FALSE,"other"
"spand","production","spänder","2020-07-01 09:58:51","2020-07-01 10:02:46",235,"R_1gIKgZSO1bz3zII","Ja, ich nehme teil.","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch","","79576","Messer","Teile","Fächer","Kinder","Floße","Kloster","Betten",2,"Q96","Spänder","die","rhymes","umlaut_er",TRUE,"er"
"spand","production","spande","2020-07-12 06:16:30","2020-07-12 06:21:05",274,"R_pFzGw8P3mW7qzzb","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","","50667","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",2,"Q96","Spande","die","rhymes","e",FALSE,"e"
"spand","production","spände","2020-07-12 06:15:46","2020-07-12 06:22:07",381,"R_22yTlC795FuZhax","Ja, ich nehme teil.","25-34","B2","1-2 Stunden pro Woche","deutsch","Bosnisch/Kroatisch/Serbisch (B2), Russisch (B1)","8772, Traboch, AT","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spände","die","rhymes","umlaut_e",TRUE,"e"
"spand","production","spande","2020-07-12 06:22:18","2020-07-12 06:28:40",381,"R_1gqhTaoOdtQXxYi","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","deutsch","Polnisch(B1)","Düsseldorf","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spande","die","rhymes","e",FALSE,"e"
"spand","production","spänder","2020-07-12 06:23:06","2020-07-12 06:29:44",397,"R_WkC2vygepPwGPFD","Ja, ich nehme teil.","55-64","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch B1 Chinesisch A2","97421, Schweinfurt, DE","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",2,"Q96","Spänder","die","rhymes","umlaut_er",TRUE,"er"
"spand","production","spände","2020-07-12 06:23:14","2020-07-12 06:29:48",393,"R_1gOoJX5Ga4tWqyf","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch A2","2230, Gänserndorf, AT","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten",2,"Q96","Spände","die","rhymes","umlaut_e",TRUE,"e"
"spand","production","spander","2020-07-12 06:19:48","2020-07-12 06:30:48",659,"R_3npzu0o7V7Ltdy8","Ja, ich nehme teil.","35-44","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch (C2) Spanisch (B2) Finnisch (A1)","51061 Köln, NRW","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spander","die","rhymes","er",FALSE,"er"
"spand","production","spänder","2020-07-12 06:20:32","2020-07-12 06:32:06",693,"R_YWF3sjpAZkPbjiN","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","29","nein","50667, Köln, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spänder","die","rhymes","umlaut_er",TRUE,"er"
"spand","production","spanden","2020-07-12 06:29:11","2020-07-12 06:38:53",582,"R_3EyaC83b8vnpHQL","Ja, ich nehme teil.","18-24","C1","5-10 Stunden pro Woche","Deutsch","Russisch  A2","7210, Mattersburg, AT","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spanden","die","rhymes","en",FALSE,"en"
"spand","production","spande","2020-07-12 06:34:03","2020-07-12 06:40:23",379,"R_tYbfHGFloLSS4Br","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","Französisch A2","66987","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",2,"Q96","Spande","die","rhymes","e",FALSE,"e"
"spand","production","spanden","2020-07-12 06:34:43","2020-07-12 06:43:19",516,"R_SD07WVsYxArQ8uZ","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Franzoesisch A2/B1","8020, Graz, AT","Messer","Teile","Faecher","Kinder","Floesse","Kloster","Betten",2,"Q96","Spanden","die","rhymes","en",FALSE,"en"
"spand","production","spanden","2020-07-12 06:40:05","2020-07-12 06:44:43",278,"R_1Fbs04FD99axHjc","Ja, ich nehme teil.","25-34","B1","1-2 Stunden pro Woche","Deutsch","Nein","26384","Messer ","Teile ","Fächer ","Kinder ","Flöße","Kloster ","Betten ",2,"Q96","Spanden","die","rhymes","en",FALSE,"en"
"spand","production","spände","2020-07-12 06:45:07","2020-07-12 06:53:05",478,"R_3fpCdzbdFC8yYEv","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Französisch (A1), Brasilianisches Portugiesisch (A1)","22525, Hamburg, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spände","die","rhymes","umlaut_e",TRUE,"e"
"spand","production","spande","2020-07-12 06:51:55","2020-07-12 06:55:39",223,"R_3e8FdUJLPQkw5fd","Ja, ich nehme teil.","18-24","Englisch ist eine Muttersprache von mir","Mehr als 10 Stunden pro Woche","Deutsch, Englisch","","52062, Aachen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spande","die","rhymes","e",FALSE,"e"
"spand","production","spande","2020-07-12 07:02:34","2020-07-12 07:07:22",287,"R_22KVSnIDxzgQ5uU","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Spanisch (B2), Chinesisch (A1)","90453, Nürnberg, Deutschland","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spande","die","rhymes","e",FALSE,"e"
"spand","production","spänder","2020-07-12 07:03:43","2020-07-12 07:09:33",350,"R_bj5E4gcbSzcsxih","Ja, ich nehme teil.","25-34","B2","Weniger als eine Stunde pro Woche","deutsch","französisch, italienisch (B1)","73434, Aalen, Deutschland ","Messer ","Teile","Fächer ","Kinder","Flöße","Klöster","Betten ",2,"Q96","Spänder","die","rhymes","umlaut_er",TRUE,"er"
"spand","production","spände","2020-07-12 07:05:32","2020-07-12 07:11:30",357,"R_2y9P1tNOuCs6nan","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","deutsch","","85049, Ingolstadt, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spände","die","rhymes","umlaut_e",TRUE,"e"
"spand","production","spände","2020-07-12 07:08:48","2020-07-12 07:13:10",262,"R_3foWmVjkeaZaAfQ","Ja, ich nehme teil.","18-24","C1","5-10 Stunden pro Woche","Deutsch","-","22047, Hamburg, DE","Messer","Teile","Fächer","Kinder","Floße","Kloster","Betten",2,"Q96","Spände","die","rhymes","umlaut_e",TRUE,"e"
"spand","production","spände","2020-07-12 07:05:41","2020-07-12 07:15:39",598,"R_25vyhwp21jr0H6j","Ja, ich nehme teil.","18-24","C2","2-5 Stunden pro Woche","Deutsch, Russisch","Französisch (B1), Russisch (C1)","26389, Wilhelmshaven, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spände","die","rhymes","umlaut_e",TRUE,"e"
"spand","production","spande","2020-07-12 07:11:26","2020-07-12 07:17:38",371,"R_ac2YTtvNFRxKFBn","Ja, ich nehme teil.","25-34","B2","Mehr als 10 Stunden pro Woche","deutsch","Spanisch A2","26121, Oldenburg, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spande","die","rhymes","e",FALSE,"e"
"spand","production","spande","2020-07-12 07:11:19","2020-07-12 07:18:06",406,"R_1o5ddjQ9pF0Urnf","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Japanisch (B2), Französisch (B1)","21035, Hamburg, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spande","die","rhymes","e",FALSE,"e"
"spand","production","spander","2020-07-12 07:10:55","2020-07-12 07:19:19",503,"R_2fuQJ2wU0M5bsh4","Ja, ich nehme teil.","35-44","B1","1-2 Stunden pro Woche","deutsch","","50679","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spander","die","rhymes","er",FALSE,"er"
"spand","production","spände","2020-07-12 07:05:26","2020-07-12 07:21:02",936,"R_1reQlXJcU0oRGoN","Ja, ich nehme teil.","65+","A2","Mehr als 10 Stunden pro Woche","deutsch","","deutschland","messer","teile","fächer","kinder","flösse","klöster","betten",2,"Q96","spände","die","rhymes","umlaut_e",TRUE,"e"
"spand","production","spanden","2020-07-12 07:15:34","2020-07-12 07:23:05",450,"R_1mJf2t7gjA7pHZn","Ja, ich nehme teil.","18-24","C1","2-5 Stunden pro Woche","Deutsch","Französisch (B1)","3700, Spiez, CHE","Messer","Teile","Fächer","Kinder","Flösse","Klöster","Betten",2,"Q96","Spanden","die","rhymes","en",FALSE,"en"
"spand","production","spände","2020-07-12 07:20:32","2020-07-12 07:33:18",766,"R_1f2DRqyvbk90t8w","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","Latein (kleines Latinum)","33378, Rheda-Wiedenbrück, DE","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten",2,"Q96","Spände","die","rhymes","umlaut_e",TRUE,"e"
"spand","production","spanden","2020-07-12 07:32:12","2020-07-12 07:36:56",283,"R_1g75Qa9YLnHyP7E","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","Japanisch B2","72581, Dettingen, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spanden","die","rhymes","en",FALSE,"en"
"spand","production","spande","2020-07-12 07:33:28","2020-07-12 07:37:29",241,"R_CdKS2BneQRcfFpn","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","Französisch (B2)","36396","Messer","Teile","Fächer","Kinder","Floße","Kloster","Betten",2,"Q96","Spande","die","rhymes","e",FALSE,"e"
"spand","production","spänder","2020-07-12 07:29:20","2020-07-12 07:38:31",551,"R_3flf3YSAxbMT8K5","Ja, ich nehme teil.","35-44","B1","1-2 Stunden pro Woche","Deutsch","","04680, Colditz, DE","Messer","Teile","Fächer","Kinder","Die Flöße","Kloster","Betten",2,"Q96","Spänder","die","rhymes","umlaut_er",TRUE,"er"
"spand","production","spände","2020-07-12 07:22:32","2020-07-12 07:39:31",1019,"R_ODK40w4sLmUtlv3","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch und Italienisch","Französisch B1","6838 Cabbio, CH","Messer","Teile","Fächer","Kinder","Flosse","Klöster","Betten",2,"Q96","Spände","die","rhymes","umlaut_e",TRUE,"e"
"spand","production","spande","2020-07-12 07:24:12","2020-07-12 07:39:37",924,"R_3QS4EovlzOxsbwY","Ja, ich nehme teil.","25-34","B2","2-5 Stunden pro Woche","Deutsch","Nein","22159, Hamburg, Deutschland","Messer","Teile","Fächer","Kinder","Floße","Klöster","Betten",2,"Q96","Spande","die","rhymes","e",FALSE,"e"
"spand","production","spande","2020-07-12 07:36:37","2020-07-12 07:41:26",289,"R_3je5Z2dIUFKMzwm","Ja, ich nehme teil.","35-44","C2","Mehr als 10 Stunden pro Woche","deutsch","Latein, Spanisch, Italienisch","86150","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spande","die","rhymes","e",FALSE,"e"
"spand","production","spande","2020-07-12 07:36:20","2020-07-12 07:43:14",414,"R_3FVS7l5HPyEfAvt","Ja, ich nehme teil.","18-24","C1","Mehr als 10 Stunden pro Woche","Deutsch","Niederländisch B2","33129, Delbrück, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q96","Spande","die","rhymes","e",FALSE,"e"
"vag","production","väger","2020-07-01 09:39:36","2020-07-01 09:51:44",727,"R_1MLmgq9Up5dVyVo","Ja, ich nehme teil.","35-44","C2","Mehr als 10 Stunden pro Woche","Deutsch","Portugiesisch C1, Französisch B1, Chinesisch A1","49495, Rheinberg, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q97","Väger","das","rhymes","umlaut_er",TRUE,"er"
"vag","production","vagen","2020-07-01 09:45:49","2020-07-01 09:53:41",471,"R_3kGwpWtP2uiHWb8","Ja, ich nehme teil.","25-34","C2","Mehr als 10 Stunden pro Woche","Deutsch","Franzoesisch - A2","26131, Oldenburg, DE","Messer","Teile","Faecher","Kinder","Floesse","Kloster","Betten",2,"Q97","Vagen","das","rhymes","en",FALSE,"en"
"vag","production","vage","2020-07-01 09:52:14","2020-07-01 09:59:22",428,"R_73bObSJXrpvCKZj","Ja, ich nehme teil.","18-24","C2","5-10 Stunden pro Woche","Deutsch","","48143, Münster, DE","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q97","Vage","das","rhymes","e",FALSE,"e"
"vag","production","vage","2020-07-01 09:58:51","2020-07-01 10:02:46",235,"R_1gIKgZSO1bz3zII","Ja, ich nehme teil.","25-34","C1","Mehr als 10 Stunden pro Woche","Deutsch","","79576","Messer","Teile","Fächer","Kinder","Floße","Kloster","Betten",2,"Q97","Vage","das","rhymes","e",FALSE,"e"
"vag","production","vags","2020-07-12 06:16:30","2020-07-12 06:21:05",274,"R_pFzGw8P3mW7qzzb","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","Deutsch","","50667","Messer","Teile","Fächer","Kinder","Flöße","Kloster","Betten",2,"Q97","Vags","das","rhymes","s",FALSE,"s"
"vag","production","vägen","2020-07-12 06:15:46","2020-07-12 06:22:07",381,"R_22yTlC795FuZhax","Ja, ich nehme teil.","25-34","B2","1-2 Stunden pro Woche","deutsch","Bosnisch/Kroatisch/Serbisch (B2), Russisch (B1)","8772, Traboch, AT","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q97","Vägen","das","rhymes","other",FALSE,"other"
"vag","production","väge","2020-07-12 06:22:18","2020-07-12 06:28:40",381,"R_1gqhTaoOdtQXxYi","Ja, ich nehme teil.","18-24","C2","Mehr als 10 Stunden pro Woche","deutsch","Polnisch(B1)","Düsseldorf","Messer","Teile","Fächer","Kinder","Flöße","Klöster","Betten",2,"Q97","Väge","das","rhymes","umlaut_e",TRUE,"e"
